Path;File Name;Masternumber;Size;Suffix;Language;Language;Filetype;Articlenumber;Alte Artikelnummern;Category 1;Category 2;Category 3;;DOP/ProPer
C:\Tino\PDF\FTP DL\140745-030-12-file-4-1-nl.pdf;140745-030-12-file-4-1-nl.pdf;140745;030;-4-1;nl;nl;.pdf;140745-030-12;14074530012;MOD 0745/8/4747 base glass adapters;Certificate;Certificaten;;ProPer
C:\Tino\PDF\FTP DL\140745-030-12-file-4-1-nn-no.pdf;140745-030-12-file-4-1-nn-no.pdf;140745;030;-4-1;nn-no;nb-no;.pdf;140745-030-12;14074530012;MOD 0745/8/4747 base glass adapters;Certificate;Sertifikater;;ProPer
C:\Tino\PDF\FTP DL\140745-030-12-file-4-1-pl.pdf;140745-030-12-file-4-1-pl.pdf;140745;030;-4-1;pl;pl;.pdf;140745-030-12;14074530012;MOD 0745/8/4747 base glass adapters;Certificate;Certyfikaty;;ProPer
C:\Tino\PDF\FTP DL\140745-030-12-file-4-1-pt.pdf;140745-030-12-file-4-1-pt.pdf;140745;030;-4-1;pt;pt;.pdf;140745-030-12;14074530012;MOD 0745/8/4747 base glass adapters;Certificate;Certificados;;ProPer
C:\Tino\PDF\FTP DL\140745-030-12-file-4-1-pt-br.pdf;140745-030-12-file-4-1-pt-br.pdf;140745;030;-4-1;pt-br;pt-br;.pdf;140745-030-12;14074530012;MOD 0745/8/4747 base glass adapters;Certificate;Certificados;;ProPer
C:\Tino\PDF\FTP DL\140745-030-12-file-4-1-sv.pdf;140745-030-12-file-4-1-sv.pdf;140745;030;-4-1;sv;sv;.pdf;140745-030-12;14074530012;MOD 0745/8/4747 base glass adapters;Certificate;Certifikat;;ProPer
C:\Tino\PDF\FTP DL\140745-050-12-file-4-1.pdf;140745-050-12-file-4-1.pdf;140745;050;-4-1;;en-gb;.pdf;140745-050-12;14074550012;MOD 0745/8/4747 base glass adapters;Certificate;Certificate;;ProPer
C:\Tino\PDF\FTP DL\140745-050-12-file-4-1-de.pdf;140745-050-12-file-4-1-de.pdf;140745;050;-4-1;de;de;.pdf;140745-050-12;14074550012;MOD 0745/8/4747 base glass adapters;Certificate;Zertifikate;;ProPer
C:\Tino\PDF\FTP DL\140745-050-12-file-4-1-en-gb.pdf;140745-050-12-file-4-1-en-gb.pdf;140745;050;-4-1;en-gb;en-gb;.pdf;140745-050-12;14074550012;MOD 0745/8/4747 base glass adapters;Certificate;Certificate;;ProPer
C:\Tino\PDF\FTP DL\140745-050-12-file-4-1-es.pdf;140745-050-12-file-4-1-es.pdf;140745;050;-4-1;es;es;.pdf;140745-050-12;14074550012;MOD 0745/8/4747 base glass adapters;Certificate;Certificados;;ProPer
C:\Tino\PDF\FTP DL\140745-050-12-file-4-1-es-sv.pdf;140745-050-12-file-4-1-es-sv.pdf;140745;050;-4-1;es-sv;es;.pdf;140745-050-12;14074550012;MOD 0745/8/4747 base glass adapters;Certificate;Certificados;;ProPer
C:\Tino\PDF\FTP DL\140745-050-12-file-4-1-fi.pdf;140745-050-12-file-4-1-fi.pdf;140745;050;-4-1;fi;fi;.pdf;140745-050-12;14074550012;MOD 0745/8/4747 base glass adapters;Certificate;Sertifikaatit;;ProPer
C:\Tino\PDF\FTP DL\140745-050-12-file-4-1-fr.pdf;140745-050-12-file-4-1-fr.pdf;140745;050;-4-1;fr;fr;.pdf;140745-050-12;14074550012;MOD 0745/8/4747 base glass adapters;Certificate;Certificats;;ProPer
C:\Tino\PDF\FTP DL\140745-050-12-file-4-1-it.pdf;140745-050-12-file-4-1-it.pdf;140745;050;-4-1;it;it;.pdf;140745-050-12;14074550012;MOD 0745/8/4747 base glass adapters;Certificate;Certificati;;ProPer
C:\Tino\PDF\FTP DL\140745-050-12-file-4-1-nl.pdf;140745-050-12-file-4-1-nl.pdf;140745;050;-4-1;nl;nl;.pdf;140745-050-12;14074550012;MOD 0745/8/4747 base glass adapters;Certificate;Certificaten;;ProPer
C:\Tino\PDF\FTP DL\140745-050-12-file-4-1-nn-no.pdf;140745-050-12-file-4-1-nn-no.pdf;140745;050;-4-1;nn-no;nb-no;.pdf;140745-050-12;14074550012;MOD 0745/8/4747 base glass adapters;Certificate;Sertifikater;;ProPer
C:\Tino\PDF\FTP DL\140745-050-12-file-4-1-pl.pdf;140745-050-12-file-4-1-pl.pdf;140745;050;-4-1;pl;pl;.pdf;140745-050-12;14074550012;MOD 0745/8/4747 base glass adapters;Certificate;Certyfikaty;;ProPer
C:\Tino\PDF\FTP DL\140745-050-12-file-4-1-pt.pdf;140745-050-12-file-4-1-pt.pdf;140745;050;-4-1;pt;pt;.pdf;140745-050-12;14074550012;MOD 0745/8/4747 base glass adapters;Certificate;Certificados;;ProPer
C:\Tino\PDF\FTP DL\140745-050-12-file-4-1-pt-br.pdf;140745-050-12-file-4-1-pt-br.pdf;140745;050;-4-1;pt-br;pt-br;.pdf;140745-050-12;14074550012;MOD 0745/8/4747 base glass adapters;Certificate;Certificados;;ProPer
C:\Tino\PDF\FTP DL\140745-050-12-file-4-1-sv.pdf;140745-050-12-file-4-1-sv.pdf;140745;050;-4-1;sv;sv;.pdf;140745-050-12;14074550012;MOD 0745/8/4747 base glass adapters;Certificate;Certifikat;;ProPer
C:\Tino\PDF\FTP DL\140746-015-12-file-4-1.pdf;140746-015-12-file-4-1.pdf;140746;015;-4-1;;en-gb;.pdf;140746-015-12;14074600012;MOD 0746 Glass adapters;Certificate;Certificate;;ProPer
C:\Tino\PDF\FTP DL\140746-015-12-file-4-1-de.pdf;140746-015-12-file-4-1-de.pdf;140746;015;-4-1;de;de;.pdf;140746-015-12;14074600012;MOD 0746 Glass adapters;Certificate;Zertifikate;;ProPer
C:\Tino\PDF\FTP DL\140746-015-12-file-4-1-en-gb.pdf;140746-015-12-file-4-1-en-gb.pdf;140746;015;-4-1;en-gb;en-gb;.pdf;140746-015-12;14074600012;MOD 0746 Glass adapters;Certificate;Certificate;;ProPer
C:\Tino\PDF\FTP DL\140746-015-12-file-4-1-en-us.pdf;140746-015-12-file-4-1-en-us.pdf;140746;015;-4-1;en-us;en-us;.pdf;140746-015-12;14074600012;MOD 0746 Glass adapters;Certificate;Certificates;;ProPer
C:\Tino\PDF\FTP DL\140746-015-12-file-4-1-es.pdf;140746-015-12-file-4-1-es.pdf;140746;015;-4-1;es;es;.pdf;140746-015-12;14074600012;MOD 0746 Glass adapters;Certificate;Certificados;;ProPer
C:\Tino\PDF\FTP DL\140746-015-12-file-4-1-es-sv.pdf;140746-015-12-file-4-1-es-sv.pdf;140746;015;-4-1;es-sv;es;.pdf;140746-015-12;14074600012;MOD 0746 Glass adapters;Certificate;Certificados;;ProPer
C:\Tino\PDF\FTP DL\140746-015-12-file-4-1-fi.pdf;140746-015-12-file-4-1-fi.pdf;140746;015;-4-1;fi;fi;.pdf;140746-015-12;14074600012;MOD 0746 Glass adapters;Certificate;Sertifikaatit;;ProPer
C:\Tino\PDF\FTP DL\140746-015-12-file-4-1-fr.pdf;140746-015-12-file-4-1-fr.pdf;140746;015;-4-1;fr;fr;.pdf;140746-015-12;14074600012;MOD 0746 Glass adapters;Certificate;Certificats;;ProPer
C:\Tino\PDF\FTP DL\140746-015-12-file-4-1-it.pdf;140746-015-12-file-4-1-it.pdf;140746;015;-4-1;it;it;.pdf;140746-015-12;14074600012;MOD 0746 Glass adapters;Certificate;Certificati;;ProPer
C:\Tino\PDF\FTP DL\140746-015-12-file-4-1-nl.pdf;140746-015-12-file-4-1-nl.pdf;140746;015;-4-1;nl;nl;.pdf;140746-015-12;14074600012;MOD 0746 Glass adapters;Certificate;Certificaten;;ProPer
C:\Tino\PDF\FTP DL\140746-015-12-file-4-1-nn-no.pdf;140746-015-12-file-4-1-nn-no.pdf;140746;015;-4-1;nn-no;nb-no;.pdf;140746-015-12;14074600012;MOD 0746 Glass adapters;Certificate;Sertifikater;;ProPer
C:\Tino\PDF\FTP DL\140746-015-12-file-4-1-pl.pdf;140746-015-12-file-4-1-pl.pdf;140746;015;-4-1;pl;pl;.pdf;140746-015-12;14074600012;MOD 0746 Glass adapters;Certificate;Certyfikaty;;ProPer
C:\Tino\PDF\FTP DL\140746-015-12-file-4-1-pt.pdf;140746-015-12-file-4-1-pt.pdf;140746;015;-4-1;pt;pt;.pdf;140746-015-12;14074600012;MOD 0746 Glass adapters;Certificate;Certificados;;ProPer
C:\Tino\PDF\FTP DL\140746-015-12-file-4-1-pt-br.pdf;140746-015-12-file-4-1-pt-br.pdf;140746;015;-4-1;pt-br;pt-br;.pdf;140746-015-12;14074600012;MOD 0746 Glass adapters;Certificate;Certificados;;ProPer
C:\Tino\PDF\FTP DL\140746-015-12-file-4-1-sv.pdf;140746-015-12-file-4-1-sv.pdf;140746;015;-4-1;sv;sv;.pdf;140746-015-12;14074600012;MOD 0746 Glass adapters;Certificate;Certifikat;;ProPer
C:\Tino\PDF\FTP DL\140747-010-12-file-4-1.pdf;140747-010-12-file-4-1.pdf;140747;010;-4-1;;en-gb;.pdf;140747-010-12;14074700012;MOD 0747 base glass adapters;Certificate;Certificate;;ProPer
C:\Tino\PDF\FTP DL\140747-010-12-file-4-1-de.pdf;140747-010-12-file-4-1-de.pdf;140747;010;-4-1;de;de;.pdf;140747-010-12;14074700012;MOD 0747 base glass adapters;Certificate;Zertifikate;;ProPer
C:\Tino\PDF\FTP DL\140747-010-12-file-4-1-en-gb.pdf;140747-010-12-file-4-1-en-gb.pdf;140747;010;-4-1;en-gb;en-gb;.pdf;140747-010-12;14074700012;MOD 0747 base glass adapters;Certificate;Certificate;;ProPer
C:\Tino\PDF\FTP DL\140747-010-12-file-4-1-en-us.pdf;140747-010-12-file-4-1-en-us.pdf;140747;010;-4-1;en-us;en-us;.pdf;140747-010-12;14074700012;MOD 0747 base glass adapters;Certificate;Certificates;;ProPer
C:\Tino\PDF\FTP DL\140747-010-12-file-4-1-es.pdf;140747-010-12-file-4-1-es.pdf;140747;010;-4-1;es;es;.pdf;140747-010-12;14074700012;MOD 0747 base glass adapters;Certificate;Certificados;;ProPer
C:\Tino\PDF\FTP DL\140747-010-12-file-4-1-es-sv.pdf;140747-010-12-file-4-1-es-sv.pdf;140747;010;-4-1;es-sv;es;.pdf;140747-010-12;14074700012;MOD 0747 base glass adapters;Certificate;Certificados;;ProPer
C:\Tino\PDF\FTP DL\140747-010-12-file-4-1-fi.pdf;140747-010-12-file-4-1-fi.pdf;140747;010;-4-1;fi;fi;.pdf;140747-010-12;14074700012;MOD 0747 base glass adapters;Certificate;Sertifikaatit;;ProPer
C:\Tino\PDF\FTP DL\140747-010-12-file-4-1-fr.pdf;140747-010-12-file-4-1-fr.pdf;140747;010;-4-1;fr;fr;.pdf;140747-010-12;14074700012;MOD 0747 base glass adapters;Certificate;Certificats;;ProPer
C:\Tino\PDF\FTP DL\140747-010-12-file-4-1-it.pdf;140747-010-12-file-4-1-it.pdf;140747;010;-4-1;it;it;.pdf;140747-010-12;14074700012;MOD 0747 base glass adapters;Certificate;Certificati;;ProPer
C:\Tino\PDF\FTP DL\140747-010-12-file-4-1-nl.pdf;140747-010-12-file-4-1-nl.pdf;140747;010;-4-1;nl;nl;.pdf;140747-010-12;14074700012;MOD 0747 base glass adapters;Certificate;Certificaten;;ProPer
C:\Tino\PDF\FTP DL\140747-010-12-file-4-1-nn-no.pdf;140747-010-12-file-4-1-nn-no.pdf;140747;010;-4-1;nn-no;nb-no;.pdf;140747-010-12;14074700012;MOD 0747 base glass adapters;Certificate;Sertifikater;;ProPer
C:\Tino\PDF\FTP DL\140747-010-12-file-4-1-pl.pdf;140747-010-12-file-4-1-pl.pdf;140747;010;-4-1;pl;pl;.pdf;140747-010-12;14074700012;MOD 0747 base glass adapters;Certificate;Certyfikaty;;ProPer
C:\Tino\PDF\FTP DL\140747-010-12-file-4-1-pt.pdf;140747-010-12-file-4-1-pt.pdf;140747;010;-4-1;pt;pt;.pdf;140747-010-12;14074700012;MOD 0747 base glass adapters;Certificate;Certificados;;ProPer
C:\Tino\PDF\FTP DL\140747-010-12-file-4-1-pt-br.pdf;140747-010-12-file-4-1-pt-br.pdf;140747;010;-4-1;pt-br;pt-br;.pdf;140747-010-12;14074700012;MOD 0747 base glass adapters;Certificate;Certificados;;ProPer
C:\Tino\PDF\FTP DL\140747-010-12-file-4-1-sv.pdf;140747-010-12-file-4-1-sv.pdf;140747;010;-4-1;sv;sv;.pdf;140747-010-12;14074700012;MOD 0747 base glass adapters;Certificate;Certifikat;;ProPer
C:\Tino\PDF\FTP DL\140747-020-12-file-4-1-de.pdf;140747-020-12-file-4-1-de.pdf;140747;020;-4-1;de;de;.pdf;140747-020-12;14074720012;MOD 0747 base glass adapters;Certificate;Zertifikate;;ProPer
C:\Tino\PDF\FTP DL\140747-020-12-file-4-1-en-gb.pdf;140747-020-12-file-4-1-en-gb.pdf;140747;020;-4-1;en-gb;en-gb;.pdf;140747-020-12;14074720012;MOD 0747 base glass adapters;Certificate;Certificate;;ProPer
C:\Tino\PDF\FTP DL\140747-020-12-file-4-1-es.pdf;140747-020-12-file-4-1-es.pdf;140747;020;-4-1;es;es;.pdf;140747-020-12;14074720012;MOD 0747 base glass adapters;Certificate;Certificados;;ProPer
C:\Tino\PDF\FTP DL\140747-020-12-file-4-1-es-sv.pdf;140747-020-12-file-4-1-es-sv.pdf;140747;020;-4-1;es-sv;es;.pdf;140747-020-12;14074720012;MOD 0747 base glass adapters;Certificate;Certificados;;ProPer
C:\Tino\PDF\FTP DL\140747-020-12-file-4-1-fi.pdf;140747-020-12-file-4-1-fi.pdf;140747;020;-4-1;fi;fi;.pdf;140747-020-12;14074720012;MOD 0747 base glass adapters;Certificate;Sertifikaatit;;ProPer
C:\Tino\PDF\FTP DL\140747-020-12-file-4-1-fr.pdf;140747-020-12-file-4-1-fr.pdf;140747;020;-4-1;fr;fr;.pdf;140747-020-12;14074720012;MOD 0747 base glass adapters;Certificate;Certificats;;ProPer
C:\Tino\PDF\FTP DL\140747-020-12-file-4-1-it.pdf;140747-020-12-file-4-1-it.pdf;140747;020;-4-1;it;it;.pdf;140747-020-12;14074720012;MOD 0747 base glass adapters;Certificate;Certificati;;ProPer
C:\Tino\PDF\FTP DL\140747-020-12-file-4-1-nl.pdf;140747-020-12-file-4-1-nl.pdf;140747;020;-4-1;nl;nl;.pdf;140747-020-12;14074720012;MOD 0747 base glass adapters;Certificate;Certificaten;;ProPer
C:\Tino\PDF\FTP DL\140747-020-12-file-4-1-nn-no.pdf;140747-020-12-file-4-1-nn-no.pdf;140747;020;-4-1;nn-no;nb-no;.pdf;140747-020-12;14074720012;MOD 0747 base glass adapters;Certificate;Sertifikater;;ProPer
C:\Tino\PDF\FTP DL\140747-020-12-file-4-1-pl.pdf;140747-020-12-file-4-1-pl.pdf;140747;020;-4-1;pl;pl;.pdf;140747-020-12;14074720012;MOD 0747 base glass adapters;Certificate;Certyfikaty;;ProPer
C:\Tino\PDF\FTP DL\140747-020-12-file-4-1-pt.pdf;140747-020-12-file-4-1-pt.pdf;140747;020;-4-1;pt;pt;.pdf;140747-020-12;14074720012;MOD 0747 base glass adapters;Certificate;Certificados;;ProPer
C:\Tino\PDF\FTP DL\140747-020-12-file-4-1-pt-br.pdf;140747-020-12-file-4-1-pt-br.pdf;140747;020;-4-1;pt-br;pt-br;.pdf;140747-020-12;14074720012;MOD 0747 base glass adapters;Certificate;Certificados;;ProPer
C:\Tino\PDF\FTP DL\140747-020-12-file-4-1-sv.pdf;140747-020-12-file-4-1-sv.pdf;140747;020;-4-1;sv;sv;.pdf;140747-020-12;14074720012;MOD 0747 base glass adapters;Certificate;Certifikat;;ProPer
C:\Tino\PDF\FTP DL\140747-030-10-file-4-1-en-gb.pdf;140747-030-10-file-4-1-en-gb.pdf;140747;030;-4-1;en-gb;en-gb;.pdf;140747-030-10;14074730010;MOD 0747 base glass adapters;Certificate;Certificate;;ProPer
C:\Tino\PDF\FTP DL\140747-030-10-file-4-1-es.pdf;140747-030-10-file-4-1-es.pdf;140747;030;-4-1;es;es;.pdf;140747-030-10;14074730010;MOD 0747 base glass adapters;Certificate;Certificados;;ProPer
C:\Tino\PDF\FTP DL\140747-030-10-file-4-1-es-sv.pdf;140747-030-10-file-4-1-es-sv.pdf;140747;030;-4-1;es-sv;es;.pdf;140747-030-10;14074730010;MOD 0747 base glass adapters;Certificate;Certificados;;ProPer
C:\Tino\PDF\FTP DL\140747-030-10-file-4-1-fi.pdf;140747-030-10-file-4-1-fi.pdf;140747;030;-4-1;fi;fi;.pdf;140747-030-10;14074730010;MOD 0747 base glass adapters;Certificate;Sertifikaatit;;ProPer
C:\Tino\PDF\FTP DL\140747-030-10-file-4-1-fr.pdf;140747-030-10-file-4-1-fr.pdf;140747;030;-4-1;fr;fr;.pdf;140747-030-10;14074730010;MOD 0747 base glass adapters;Certificate;Certificats;;ProPer
C:\Tino\PDF\FTP DL\140747-030-10-file-4-1-it.pdf;140747-030-10-file-4-1-it.pdf;140747;030;-4-1;it;it;.pdf;140747-030-10;14074730010;MOD 0747 base glass adapters;Certificate;Certificati;;ProPer
C:\Tino\PDF\FTP DL\140747-030-10-file-4-1-nl.pdf;140747-030-10-file-4-1-nl.pdf;140747;030;-4-1;nl;nl;.pdf;140747-030-10;14074730010;MOD 0747 base glass adapters;Certificate;Certificaten;;ProPer
C:\Tino\PDF\FTP DL\140747-030-10-file-4-1-nn-no.pdf;140747-030-10-file-4-1-nn-no.pdf;140747;030;-4-1;nn-no;nb-no;.pdf;140747-030-10;14074730010;MOD 0747 base glass adapters;Certificate;Sertifikater;;ProPer
C:\Tino\PDF\FTP DL\140747-030-10-file-4-1-pl.pdf;140747-030-10-file-4-1-pl.pdf;140747;030;-4-1;pl;pl;.pdf;140747-030-10;14074730010;MOD 0747 base glass adapters;Certificate;Certyfikaty;;ProPer
C:\Tino\PDF\FTP DL\140747-030-10-file-4-1-pt.pdf;140747-030-10-file-4-1-pt.pdf;140747;030;-4-1;pt;pt;.pdf;140747-030-10;14074730010;MOD 0747 base glass adapters;Certificate;Certificados;;ProPer
C:\Tino\PDF\FTP DL\140747-030-10-file-4-1-pt-br.pdf;140747-030-10-file-4-1-pt-br.pdf;140747;030;-4-1;pt-br;pt-br;.pdf;140747-030-10;14074730010;MOD 0747 base glass adapters;Certificate;Certificados;;ProPer
C:\Tino\PDF\FTP DL\140747-030-10-file-4-1-sv.pdf;140747-030-10-file-4-1-sv.pdf;140747;030;-4-1;sv;sv;.pdf;140747-030-10;14074730010;MOD 0747 base glass adapters;Certificate;Certifikat;;ProPer
C:\Tino\PDF\FTP DL\140747-030-12-file-4-1.pdf;140747-030-12-file-4-1.pdf;140747;030;-4-1;;en-gb;.pdf;140747-030-12;14074730012;MOD 0747 base glass adapters;Certificate;Certificate;;ProPer
C:\Tino\PDF\FTP DL\140747-030-12-file-4-1-de.pdf;140747-030-12-file-4-1-de.pdf;140747;030;-4-1;de;de;.pdf;140747-030-12;14074730012;MOD 0747 base glass adapters;Certificate;Zertifikate;;ProPer
C:\Tino\PDF\FTP DL\140747-030-12-file-4-1-en-gb.pdf;140747-030-12-file-4-1-en-gb.pdf;140747;030;-4-1;en-gb;en-gb;.pdf;140747-030-12;14074730012;MOD 0747 base glass adapters;Certificate;Certificate;;ProPer
C:\Tino\PDF\FTP DL\140747-030-12-file-4-1-es.pdf;140747-030-12-file-4-1-es.pdf;140747;030;-4-1;es;es;.pdf;140747-030-12;14074730012;MOD 0747 base glass adapters;Certificate;Certificados;;ProPer
C:\Tino\PDF\FTP DL\140747-030-12-file-4-1-es-sv.pdf;140747-030-12-file-4-1-es-sv.pdf;140747;030;-4-1;es-sv;es;.pdf;140747-030-12;14074730012;MOD 0747 base glass adapters;Certificate;Certificados;;ProPer
C:\Tino\PDF\FTP DL\140747-030-12-file-4-1-fi.pdf;140747-030-12-file-4-1-fi.pdf;140747;030;-4-1;fi;fi;.pdf;140747-030-12;14074730012;MOD 0747 base glass adapters;Certificate;Sertifikaatit;;ProPer
C:\Tino\PDF\FTP DL\140747-030-12-file-4-1-fr.pdf;140747-030-12-file-4-1-fr.pdf;140747;030;-4-1;fr;fr;.pdf;140747-030-12;14074730012;MOD 0747 base glass adapters;Certificate;Certificats;;ProPer
C:\Tino\PDF\FTP DL\140747-030-12-file-4-1-it.pdf;140747-030-12-file-4-1-it.pdf;140747;030;-4-1;it;it;.pdf;140747-030-12;14074730012;MOD 0747 base glass adapters;Certificate;Certificati;;ProPer
C:\Tino\PDF\FTP DL\140747-030-12-file-4-1-nl.pdf;140747-030-12-file-4-1-nl.pdf;140747;030;-4-1;nl;nl;.pdf;140747-030-12;14074730012;MOD 0747 base glass adapters;Certificate;Certificaten;;ProPer
C:\Tino\PDF\FTP DL\140747-030-12-file-4-1-nn-no.pdf;140747-030-12-file-4-1-nn-no.pdf;140747;030;-4-1;nn-no;nb-no;.pdf;140747-030-12;14074730012;MOD 0747 base glass adapters;Certificate;Sertifikater;;ProPer
C:\Tino\PDF\FTP DL\140747-030-12-file-4-1-pl.pdf;140747-030-12-file-4-1-pl.pdf;140747;030;-4-1;pl;pl;.pdf;140747-030-12;14074730012;MOD 0747 base glass adapters;Certificate;Certyfikaty;;ProPer
C:\Tino\PDF\FTP DL\140747-030-12-file-4-1-pt.pdf;140747-030-12-file-4-1-pt.pdf;140747;030;-4-1;pt;pt;.pdf;140747-030-12;14074730012;MOD 0747 base glass adapters;Certificate;Certificados;;ProPer
C:\Tino\PDF\FTP DL\140747-030-12-file-4-1-pt-br.pdf;140747-030-12-file-4-1-pt-br.pdf;140747;030;-4-1;pt-br;pt-br;.pdf;140747-030-12;14074730012;MOD 0747 base glass adapters;Certificate;Certificados;;ProPer
C:\Tino\PDF\FTP DL\140747-030-12-file-4-1-sv.pdf;140747-030-12-file-4-1-sv.pdf;140747;030;-4-1;sv;sv;.pdf;140747-030-12;14074730012;MOD 0747 base glass adapters;Certificate;Certifikat;;ProPer
C:\Tino\PDF\FTP DL\140747-040-12-file-4-1.pdf;140747-040-12-file-4-1.pdf;140747;040;-4-1;;en-gb;.pdf;140747-040-12;14074740012;MOD 0747 base glass adapters;Certificate;Certificate;;ProPer
C:\Tino\PDF\FTP DL\140747-040-12-file-4-1-de.pdf;140747-040-12-file-4-1-de.pdf;140747;040;-4-1;de;de;.pdf;140747-040-12;14074740012;MOD 0747 base glass adapters;Certificate;Zertifikate;;ProPer
C:\Tino\PDF\FTP DL\140747-040-12-file-4-1-en-gb.pdf;140747-040-12-file-4-1-en-gb.pdf;140747;040;-4-1;en-gb;en-gb;.pdf;140747-040-12;14074740012;MOD 0747 base glass adapters;Certificate;Certificate;;ProPer
C:\Tino\PDF\FTP DL\140747-040-12-file-4-1-es.pdf;140747-040-12-file-4-1-es.pdf;140747;040;-4-1;es;es;.pdf;140747-040-12;14074740012;MOD 0747 base glass adapters;Certificate;Certificados;;ProPer
C:\Tino\PDF\FTP DL\140747-040-12-file-4-1-es-sv.pdf;140747-040-12-file-4-1-es-sv.pdf;140747;040;-4-1;es-sv;es;.pdf;140747-040-12;14074740012;MOD 0747 base glass adapters;Certificate;Certificados;;ProPer
C:\Tino\PDF\FTP DL\140747-040-12-file-4-1-fi.pdf;140747-040-12-file-4-1-fi.pdf;140747;040;-4-1;fi;fi;.pdf;140747-040-12;14074740012;MOD 0747 base glass adapters;Certificate;Sertifikaatit;;ProPer
C:\Tino\PDF\FTP DL\140747-040-12-file-4-1-fr.pdf;140747-040-12-file-4-1-fr.pdf;140747;040;-4-1;fr;fr;.pdf;140747-040-12;14074740012;MOD 0747 base glass adapters;Certificate;Certificats;;ProPer
C:\Tino\PDF\FTP DL\140747-040-12-file-4-1-it.pdf;140747-040-12-file-4-1-it.pdf;140747;040;-4-1;it;it;.pdf;140747-040-12;14074740012;MOD 0747 base glass adapters;Certificate;Certificati;;ProPer
C:\Tino\PDF\FTP DL\140747-040-12-file-4-1-nl.pdf;140747-040-12-file-4-1-nl.pdf;140747;040;-4-1;nl;nl;.pdf;140747-040-12;14074740012;MOD 0747 base glass adapters;Certificate;Certificaten;;ProPer
C:\Tino\PDF\FTP DL\140747-040-12-file-4-1-nn-no.pdf;140747-040-12-file-4-1-nn-no.pdf;140747;040;-4-1;nn-no;nb-no;.pdf;140747-040-12;14074740012;MOD 0747 base glass adapters;Certificate;Sertifikater;;ProPer
C:\Tino\PDF\FTP DL\140747-040-12-file-4-1-pl.pdf;140747-040-12-file-4-1-pl.pdf;140747;040;-4-1;pl;pl;.pdf;140747-040-12;14074740012;MOD 0747 base glass adapters;Certificate;Certyfikaty;;ProPer
C:\Tino\PDF\FTP DL\140747-040-12-file-4-1-pt.pdf;140747-040-12-file-4-1-pt.pdf;140747;040;-4-1;pt;pt;.pdf;140747-040-12;14074740012;MOD 0747 base glass adapters;Certificate;Certificados;;ProPer
C:\Tino\PDF\FTP DL\140747-040-12-file-4-1-pt-br.pdf;140747-040-12-file-4-1-pt-br.pdf;140747;040;-4-1;pt-br;pt-br;.pdf;140747-040-12;14074740012;MOD 0747 base glass adapters;Certificate;Certificados;;ProPer
C:\Tino\PDF\FTP DL\140747-040-12-file-4-1-sv.pdf;140747-040-12-file-4-1-sv.pdf;140747;040;-4-1;sv;sv;.pdf;140747-040-12;14074740012;MOD 0747 base glass adapters;Certificate;Certifikat;;ProPer
C:\Tino\PDF\FTP DL\140747-050-12-file-4-1.pdf;140747-050-12-file-4-1.pdf;140747;050;-4-1;;en-gb;.pdf;140747-050-12;14074750012;MOD 0747 base glass adapters;Certificate;Certificate;;ProPer
C:\Tino\PDF\FTP DL\140747-050-12-file-4-1-de.pdf;140747-050-12-file-4-1-de.pdf;140747;050;-4-1;de;de;.pdf;140747-050-12;14074750012;MOD 0747 base glass adapters;Certificate;Zertifikate;;ProPer
C:\Tino\PDF\FTP DL\140747-050-12-file-4-1-en-gb.pdf;140747-050-12-file-4-1-en-gb.pdf;140747;050;-4-1;en-gb;en-gb;.pdf;140747-050-12;14074750012;MOD 0747 base glass adapters;Certificate;Certificate;;ProPer
C:\Tino\PDF\FTP DL\140747-050-12-file-4-1-en-us.pdf;140747-050-12-file-4-1-en-us.pdf;140747;050;-4-1;en-us;en-us;.pdf;140747-050-12;14074750012;MOD 0747 base glass adapters;Certificate;Certificates;;ProPer
C:\Tino\PDF\FTP DL\140747-050-12-file-4-1-es.pdf;140747-050-12-file-4-1-es.pdf;140747;050;-4-1;es;es;.pdf;140747-050-12;14074750012;MOD 0747 base glass adapters;Certificate;Certificados;;ProPer
C:\Tino\PDF\FTP DL\140747-050-12-file-4-1-es-sv.pdf;140747-050-12-file-4-1-es-sv.pdf;140747;050;-4-1;es-sv;es;.pdf;140747-050-12;14074750012;MOD 0747 base glass adapters;Certificate;Certificados;;ProPer
C:\Tino\PDF\FTP DL\140747-050-12-file-4-1-fi.pdf;140747-050-12-file-4-1-fi.pdf;140747;050;-4-1;fi;fi;.pdf;140747-050-12;14074750012;MOD 0747 base glass adapters;Certificate;Sertifikaatit;;ProPer
C:\Tino\PDF\FTP DL\140747-050-12-file-4-1-fr.pdf;140747-050-12-file-4-1-fr.pdf;140747;050;-4-1;fr;fr;.pdf;140747-050-12;14074750012;MOD 0747 base glass adapters;Certificate;Certificats;;ProPer
C:\Tino\PDF\FTP DL\140747-050-12-file-4-1-it.pdf;140747-050-12-file-4-1-it.pdf;140747;050;-4-1;it;it;.pdf;140747-050-12;14074750012;MOD 0747 base glass adapters;Certificate;Certificati;;ProPer
C:\Tino\PDF\FTP DL\140747-050-12-file-4-1-nl.pdf;140747-050-12-file-4-1-nl.pdf;140747;050;-4-1;nl;nl;.pdf;140747-050-12;14074750012;MOD 0747 base glass adapters;Certificate;Certificaten;;ProPer
